arquivo,tempo_total,funcao_objetivo,origem
dighe2_pack.txt,0:00:00.056072,77.26481629392973,output/pack
fu_pack.txt,0:00:00.058505,25.820000000000007,output/pack
han100_pack.txt,0:00:03.540399,22526.510000000002,output/pack
han120_pack.txt,0:00:04.680032,25156.04999999999,output/pack
han150_pack.txt,0:00:07.579804,32593.5475,output/pack
han80_pack.txt,0:00:02.169820,15647.360000000006,output/pack
han_pack.txt,0:00:00.705540,53.42999999999996,output/pack
jakobs1_pack.txt,0:00:00.543373,22.079999999999984,output/pack
jakobs2_pack.txt,0:00:00.398566,45.36499999999996,output/pack
jotika40_pack.txt,0:00:00.517802,9886.744999999997,output/pack
jotika50_pack.txt,0:00:00.912651,12374.79,output/pack
jotika60_pack.txt,0:00:01.265832,14485.927500000002,output/pack
jotika70_pack.txt,0:00:01.664158,16467.15499999999,output/pack
mao_pack.txt,0:00:00.587371,2104.567499999999,output/pack
marques_pack.txt,0:00:00.569505,96.23249999999999,output/pack
poly1a_pack.txt,0:00:00.109917,19.596999999999994,output/pack
poly2a_pack.txt,0:00:00.398524,3908.427941176472,output/pack
poly2b_pack.txt,0:00:00.501558,40.71691176470586,output/pack
poly3a_pack.txt,0:00:00.895393,5864.964996867172,output/pack
poly3b_pack.txt,0:00:01.014782,57.349423076923046,output/pack
poly4a_pack.txt,0:00:01.653347,7817.169999999991,output/pack
poly4b_pack.txt,0:00:01.656709,74.55959999999999,output/pack
poly5a_pack.txt,0:00:02.396756,9769.824999999995,output/pack
poly5b_pack.txt,0:00:02.594774,91.22250000000008,output/pack
shapes0_pack.txt,0:00:02.986730,82.9575,output/pack
shapes1_pack.txt,0:00:02.677144,82.11250000000004,output/pack
shirts_pack.txt,0:00:06.968762,105.07050000000056,output/pack
swim_pack.txt,0:00:14.449479,9968.979708201898,output/pack
trousers_pack.txt,0:00:03.378080,243.17750000000046,output/pack
albano_mod_pack.txt,0:00:01.002365,7098.747146137613,output/pack
blaz_mod_pack.txt,0:00:01.012840,50.0588283221389,output/pack
dagli_mod_pack.txt,0:00:00.780793,72.42503948962904,output/pack
dighe1_mod_pack.txt,0:00:00.141897,100.27127104561536,output/pack
dighe2_mod_pack.txt,0:00:00.081854,77.45026317190279,output/pack
fu_mod_pack.txt,0:00:00.081839,32.00614721775811,output/pack
han100_mod_pack.txt,0:00:05.817262,23164.566070200643,output/pack
han120_mod_pack.txt,0:00:07.878469,25298.07506726128,output/pack
han150_mod_pack.txt,0:00:12.902929,33445.740009022345,output/pack
han80_mod_pack.txt,0:00:03.653236,15898.96952966389,output/pack
han_mod_pack.txt,0:00:00.790702,70.13954960177061,output/pack
jakobs1_mod_pack.txt,0:00:00.471703,39.70765268395544,output/pack
jakobs2_mod_pack.txt,0:00:00.543926,59.81857083367057,output/pack
jotika40_mod_pack.txt,0:00:00.960696,10186.18433762859,output/pack
jotika50_mod_pack.txt,0:00:01.996659,12651.5879767231,output/pack
jotika60_mod_pack.txt,0:00:02.332977,14610.145251445187,output/pack
jotika70_mod_pack.txt,0:00:02.699518,16667.053146657876,output/pack
mao_mod_pack.txt,0:00:00.881196,2022.910638026932,output/pack
marques_mod_pack.txt,0:00:00.726861,107.82906385733027,output/pack
poly1a_mod_pack.txt,0:00:00.082943,18.862443950515217,output/pack
poly2a_mod_pack.txt,0:00:00.750969,3800.94305303953,output/pack
poly2b_mod_pack.txt,0:00:00.698669,56.839417529705905,output/pack
poly3a_mod_pack.txt,0:00:01.422736,5878.861299683329,output/pack
poly3b_mod_pack.txt,0:00:01.357357,79.50032789310525,output/pack
poly4a_mod_pack.txt,0:00:03.406977,7975.032743629416,output/pack
poly4b_mod_pack.txt,0:00:02.221903,101.08811461343633,output/pack
poly5a_mod_pack.txt,0:00:05.142650,9442.666024649561,output/pack
poly5b_mod_pack.txt,0:00:03.014427,129.65259347236585,output/pack
shapes0_mod_pack.txt,0:00:01.582899,93.4427561268678,output/pack
shapes1_mod_pack.txt,0:00:02.426877,72.08327424640619,output/pack
shirts_mod_pack.txt,0:00:09.082893,207.40341851703386,output/pack
swim_mod_pack.txt,0:00:25.136443,9934.947107092956,output/pack
trousers_mod_pack.txt,0:00:04.853075,257.06674225199004,output/pack
albano_sep.txt,0:00:00.495039,7799.329999999996,output/sep
art_10_hole_sep.txt,0:00:00.762724,209.19587858869897,output/sep
art_10_irregular_sep.txt,0:00:00.115752,73.70536826320404,output/sep
art_10_regular_sep.txt,0:00:00.244072,127.50464357333188,output/sep
