arquivo,tempo_total,funcao_objetivo,origem
dighe2_pack.txt,0:00:00.056367,77.42249999999999,output/pack
fu_pack.txt,0:00:00.051161,24.733500000000003,output/pack
han100_pack.txt,0:00:03.925360,22240.620000000006,output/pack
han120_pack.txt,0:00:04.902027,25371.934999999987,output/pack
han150_pack.txt,0:00:08.093371,32597.4675,output/pack
han80_pack.txt,0:00:02.333576,15651.3225,output/pack
han_pack.txt,0:00:00.720589,53.78249999999994,output/pack
jakobs1_pack.txt,0:00:00.618333,21.83999999999998,output/pack
jakobs2_pack.txt,0:00:00.505553,45.17999999999995,output/pack
jotika40_pack.txt,0:00:00.550888,10165.300000000003,output/pack
jotika50_pack.txt,0:00:00.918270,12650.015000000007,output/pack
jotika60_pack.txt,0:00:01.308741,14485.927500000002,output/pack
jotika70_pack.txt,0:00:01.701274,16543.182500000014,output/pack
mao_pack.txt,0:00:00.643882,2100.6399999124674,output/pack
marques_pack.txt,0:00:00.568850,93.23999999999997,output/pack
poly1a_pack.txt,0:00:00.106910,19.549500000000002,output/pack
poly2a_pack.txt,0:00:00.410461,3900.002500000001,output/pack
poly2b_pack.txt,0:00:00.506327,40.84230769230769,output/pack
poly3a_pack.txt,0:00:00.898869,5859.462499999994,output/pack
poly3b_pack.txt,0:00:01.021733,57.4413235294117,output/pack
poly4a_pack.txt,0:00:01.625512,7810.784999999993,output/pack
poly4b_pack.txt,0:00:01.880082,74.446923076923,output/pack
poly5a_pack.txt,0:00:02.507437,9764.114198531193,output/pack
poly5b_pack.txt,0:00:02.820592,91.14800000000001,output/pack
shapes0_pack.txt,0:00:03.263461,83.63500000000012,output/pack
shapes1_pack.txt,0:00:03.105878,83.0350000000002,output/pack
shirts_pack.txt,0:00:07.433431,105.41500000000059,output/pack
swim_pack.txt,0:00:15.521108,9984.434225703739,output/pack
trousers_pack.txt,0:00:03.334416,250.0225000000006,output/pack
albano_mod_pack.txt,0:00:01.057046,7103.163221467054,output/pack
blaz_mod_pack.txt,0:00:01.048049,50.11643241833395,output/pack
dagli_mod_pack.txt,0:00:00.824458,72.4472221946847,output/pack
dighe1_mod_pack.txt,0:00:00.149846,100.3477740441604,output/pack
dighe2_mod_pack.txt,0:00:00.078063,77.20519217768198,output/pack
fu_mod_pack.txt,0:00:00.084232,32.01207672465853,output/pack
han100_mod_pack.txt,0:00:06.517474,23180.334938652282,output/pack
han120_mod_pack.txt,0:00:08.305151,25271.408275586295,output/pack
han150_mod_pack.txt,0:00:13.648287,33430.59606550239,output/pack
han80_mod_pack.txt,0:00:03.933063,15900.038910954845,output/pack
han_mod_pack.txt,0:00:00.748795,70.06890009256703,output/pack
jakobs1_mod_pack.txt,0:00:00.524186,39.696698032063885,output/pack
jakobs2_mod_pack.txt,0:00:00.580517,59.82145773785478,output/pack
jotika40_mod_pack.txt,0:00:00.891543,10187.594689149477,output/pack
jotika50_mod_pack.txt,0:00:01.883776,12647.331707208297,output/pack
jotika60_mod_pack.txt,0:00:02.400104,14619.974061449235,output/pack
jotika70_mod_pack.txt,0:00:02.862265,16666.680215723158,output/pack
mao_mod_pack.txt,0:00:00.857529,2022.0914757927542,output/pack
marques_mod_pack.txt,0:00:00.710427,107.68213702835772,output/pack
poly1a_mod_pack.txt,0:00:00.081807,18.84701734497654,output/pack
poly2a_mod_pack.txt,0:00:00.798038,3803.682354801235,output/pack
poly2b_mod_pack.txt,0:00:00.768944,56.83863130451072,output/pack
poly3a_mod_pack.txt,0:00:01.502191,5880.658988836432,output/pack
poly3b_mod_pack.txt,0:00:01.352333,79.5211909007611,output/pack
poly4a_mod_pack.txt,0:00:03.436444,7971.043550084345,output/pack
poly4b_mod_pack.txt,0:00:02.312519,101.00765609865692,output/pack
poly5a_mod_pack.txt,0:00:05.171740,9441.96927546661,output/pack
poly5b_mod_pack.txt,0:00:03.208944,129.6759097599898,output/pack
shapes0_mod_pack.txt,0:00:01.763337,93.47419576298833,output/pack
shapes1_mod_pack.txt,0:00:02.455132,72.07672096465528,output/pack
shirts_mod_pack.txt,0:00:09.873226,207.38440341775922,output/pack
swim_mod_pack.txt,0:00:27.523013,9937.856251524361,output/pack
trousers_mod_pack.txt,0:00:04.984027,257.3388282986895,output/pack
albano_sep.txt,0:00:00.521370,7798.0942316603005,output/sep
art_10_hole_sep.txt,0:00:00.835377,209.19587858869897,output/sep
art_10_irregular_sep.txt,0:00:00.118505,73.70536826320404,output/sep
art_10_regular_sep.txt,0:00:00.246427,127.50464357333188,output/sep
art_11_hole_sep.txt,0:00:00.134191,85.43112158683111,output/sep
art_11_irregular_sep.txt,0:00:00.230590,88.20532587155242,output/sep
art_11_regular_sep.txt,0:00:01.223313,259.69976029629163,output/sep
art_12_hole_sep.txt,0:00:01.922967,325.133546761899,output/sep
art_12_irregular_sep.txt,0:00:00.812750,177.95156509138477,output/sep
art_12_regular_sep.txt,0:00:00.200836,121.78089836446826,output/sep
art_13_hole_sep.txt,0:00:01.589189,277.31368379704105,output/sep
art_13_irregular_sep.txt,0:00:00.540507,155.46551539427682,output/sep
art_13_regular_sep.txt,0:00:00.441299,147.78128306580444,output/sep
art_14_hole_sep.txt,0:00:01.851522,287.85112731257254,output/sep
art_14_irregular_sep.txt,0:00:00.302946,113.43804307726687,output/sep
art_14_regular_sep.txt,0:00:00.143801,103.10723445741385,output/sep
art_15_hole_sep.txt,0:00:00.141072,98.8565847419591,output/sep
art_15_irregular_sep.txt,0:00:01.979719,276.46582608763293,output/sep
art_15_regular_sep.txt,0:00:00.099751,93.36640183958576,output/sep
art_16_hole_sep.txt,0:00:00.908677,220.06316855595742,output/sep
art_16_irregular_sep.txt,0:00:01.022427,216.69496704478868,output/sep
art_16_regular_sep.txt,0:00:00.554996,177.3086160081922,output/sep
art_17_hole_sep.txt,0:00:00.302867,115.28803388165373,output/sep
