BRKGA: art_25_hole_sep

Execução 1:
Parametros: P=5000, Pe=0.3, Pm=0.1, pe=0.7, Parada=100
Tempo de Inicio (hh:mm:ss.ms) 2026-04-28 11:39:26.064721
gen	min    	max    	avg    	std    
0  	148.224	161.778	155.591	1.86619
2  	148.105	161.191	153.914	1.88554
3  	147.573	161.545	153.562	1.97069
4  	147.47 	161.459	153.259	2.03094
5  	146.615	160.777	153.003	2.06191
8  	146.346	161.241	152.499	2.25898
9  	146.03 	160.774	152.361	2.28423
10 	145.63 	160.79 	152.203	2.30057
17 	145.613	161.35 	151.557	2.53827
19 	145.547	161.072	151.455	2.60213
22 	145.156	161.046	151.229	2.60949
24 	144.778	161.299	151.14 	2.69941
27 	144.197	162.137	150.903	2.73485
30 	143.458	160.668	150.72 	2.77771
32 	143.324	161.301	150.654	2.81681
53 	143.252	161.745	149.384	3.05628
56 	143.209	160.177	149.078	3.13713
61 	142.566	161.564	148.5  	3.21593
62 	142.338	160.544	148.331	3.20212
64 	142.299	160.799	148.01 	3.2702 
65 	141.238	160.298	147.835	3.2969 
69 	140.779	160.329	146.871	3.45841
71 	140.339	160.737	146.253	3.56317
72 	139.71 	162.347	145.914	3.63082
74 	139.647	160.731	145.276	3.82582
75 	139.099	161.39 	144.903	3.899  
78 	138.273	162.568	143.726	4.15976
80 	138.104	161.212	143.009	4.39647
81 	137.196	160.847	142.635	4.54704
82 	136.425	160.821	142.25 	4.6464 
84 	135.867	161.823	141.538	4.87877
85 	135.807	161.354	141.168	4.9702 
87 	135.255	160.909	140.459	5.16965
88 	134.108	160.031	140.115	5.26318
91 	133.935	161.269	139.226	5.5818 
92 	133.863	161.126	138.921	5.6445 
93 	133.253	161.009	138.65 	5.7573 
96 	132.931	160.598	137.832	5.9866 
97 	132.786	161.113	137.579	6.08921
98 	132.634	160.721	137.321	6.15081
100	132.19 	160.578	136.819	6.28639
101	131.978	161.197	136.595	6.43246
102	131.773	160.889	136.345	6.46296
103	131.442	160.788	136.126	6.61031
104	131.348	160.307	135.896	6.64191
105	131.118	160.125	135.688	6.75223
106	130.782	160.242	135.454	6.78899
108	130.492	160.302	135.007	6.87283
109	130.23 	161.581	134.802	6.99921
111	129.873	161.739	134.405	7.13132
112	129.404	161.901	134.199	7.13592
116	129.014	160.152	133.453	7.41447
117	128.862	161.053	133.275	7.48633
118	128.435	160.205	133.07 	7.5192 
120	128.095	161.142	132.718	7.65194
122	127.959	160.921	132.386	7.8066 
123	127.877	161.259	132.198	7.80212
124	127.702	161.756	132.036	7.88579
125	127.604	160.573	131.885	7.9524 
126	127.586	160.76 	131.733	7.9901 
127	127.092	160.328	131.563	8.04801
129	126.7  	161.637	131.275	8.14187
131	126.694	160.634	130.999	8.22329
133	126.571	161.104	130.749	8.33758
134	126.399	160.963	130.639	8.38958
136	126.029	161.411	130.371	8.42708
138	125.948	160.196	130.141	8.52826
