BRKGA: art_18_regular_sep

Execução 1:
Parametros: P=5000, Pe=0.3, Pm=0.1, pe=0.7, Parada=100
Tempo de Inicio (hh:mm:ss.ms) 2026-04-28 11:23:58.153691
gen	min    	max    	avg    	std    
0  	81.0442	88.4241	84.4385	1.00495
1  	80.666 	87.2204	83.8022	0.95483
2  	80.4843	87.2689	83.4758	1.00206
4  	80.1775	87.1583	83.1116	1.10985
5  	79.6622	87.6189	82.9855	1.1689 
7  	79.1013	87.3426	82.7559	1.20888
14 	78.7849	87.2182	82.1884	1.34581
16 	78.6845	87.8119	82.0723	1.39661
20 	78.6544	87.5053	81.8047	1.45699
24 	78.6275	88.3682	81.5292	1.51164
26 	78.3063	87.1552	81.3573	1.5345 
27 	78.1749	87.5143	81.2783	1.55055
29 	77.5734	88.0449	81.101 	1.56846
34 	77.3785	87.5624	80.4658	1.69244
35 	77.3401	86.8449	80.2761	1.69011
36 	77.1604	86.8869	80.1049	1.72378
38 	76.6742	87.4076	79.7364	1.79249
41 	76.4009	87.6726	79.1397	1.95206
42 	76.2126	87.3477	78.9328	1.98334
43 	75.9892	88.121 	78.7278	2.04154
44 	75.7944	87.0719	78.5447	2.08712
45 	75.6743	87.3942	78.3536	2.15356
46 	75.2339	87.447 	78.1576	2.21002
47 	75.1943	87.4734	77.973 	2.24952
49 	75.143 	87.6144	77.6171	2.35598
50 	74.9305	87.4126	77.4415	2.41769
51 	74.64  	87.9354	77.2679	2.45263
53 	74.4349	87.2025	76.9771	2.58002
54 	74.2636	87.5497	76.8252	2.61567
55 	74.2148	87.2548	76.6799	2.64605
56 	74.0918	87.8301	76.5449	2.68104
57 	74.0513	87.5772	76.4117	2.70897
58 	73.9622	87.931 	76.2845	2.77733
59 	73.8576	87.5788	76.1707	2.79321
61 	73.6662	87.2461	75.9478	2.85548
62 	73.6243	87.2152	75.8424	2.89809
63 	73.3261	87.3549	75.7444	2.94683
66 	73.1297	87.23  	75.46  	3.01908
68 	72.9549	87.595 	75.2722	3.10833
70 	72.7006	87.4768	75.0812	3.17554
73 	72.5802	87.0928	74.7962	3.2493 
75 	72.4495	87.2924	74.6027	3.2865 
76 	72.4118	87.2445	74.5175	3.31756
77 	71.9534	87.4335	74.4311	3.36719
80 	71.8937	87.395 	74.1603	3.45053
82 	71.8067	87.741 	73.9741	3.50482
83 	71.7862	86.6696	73.8834	3.52759
85 	71.6684	87.8681	73.7234	3.57862
86 	71.5933	87.1495	73.6579	3.62206
88 	71.4581	87.2882	73.5102	3.6862 
89 	71.2926	87.16  	73.4219	3.66604
91 	71.0674	87.5595	73.2883	3.74514
94 	71.0416	87.2102	73.0831	3.75558
95 	70.9523	87.6877	73.0279	3.81074
97 	70.7609	87.3948	72.8996	3.84727
98 	70.7221	87.0099	72.8489	3.90853
100	70.5289	87.478 	72.6996	3.89388
104	70.43  	87.6146	72.4383	3.99726
105	70.2899	86.9305	72.3811	4.04226
106	70.2499	87.1621	72.3143	4.06852
108	70.2344	87.4467	72.1685	4.09395
109	70.156 	86.9394	72.1003	4.10871
110	70.0978	87.3186	72.0304	4.14101
111	70.0401	87.2609	71.9528	4.15005
112	70.0249	87.3595	71.8941	4.19454
113	69.9153	87.254 	71.8269	4.22852
114	69.8382	87.7923	71.7594	4.24994
115	69.8026	87.1801	71.6825	4.24232
116	69.7445	86.8779	71.6202	4.26427
117	69.7261	87.3618	71.5535	4.28747
118	69.6949	87.4276	71.5081	4.34317
119	69.6753	87.225 	71.4504	4.35175
120	69.6547	87.8487	71.3969	4.36219
121	69.6288	87.0633	71.3456	4.37106
122	69.5922	87.8236	71.3067	4.39268
123	69.5148	87.1469	71.2638	4.3997 
126	69.4802	87.6371	71.1636	4.43037
128	69.4756	87.8098	71.113 	4.46146
129	69.436 	86.969 	71.087 	4.4618 
130	69.4261	87.3092	71.0585	4.45927
131	69.424 	87.5482	71.0446	4.49813
133	69.4232	87.4918	70.9948	4.48238
134	69.407 	87.6594	70.988 	4.51092
136	69.394 	87.6339	70.9572	4.51475
146	69.3787	87.6896	70.9317	4.49408
150	69.3787	87.1257	70.933 	4.49177
153	69.3752	87.808 	70.9078	4.48557
156	69.3627	87.4183	70.8992	4.51254
167	69.3568	87.4227	70.8881	4.52185
171	69.3474	87.6157	70.8944	4.53859
Tempo de Termino (hh:mm:ss.ms) 2026-04-28 11:29:00.270897
Tempo Total (hh:mm:ss.ms) 0:05:02.117206
Individuo: ([2, 1, 8, 7, 14, 5, 6, 20, 19, 18, 17, 16, 40, 39, 49, 44, 45, 46, 47, 48, 32, 33, 34, 35, 36, 41, 42, 37, 59, 58, 57, 56, 61, 60, 54, 53, 52, 62, 66, 65, 64, 63, 51, 50, 55, 38, 43, 27, 31, 30, 28, 29, 26, 21, 22, 23, 24, 25, 13, 15, 12, 11, 10, 9, 0, 4, 3], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1])
