BRKGA: art_5_regular_sep

Execução 1:
Parametros: P=5000, Pe=0.3, Pm=0.1, pe=0.7, Parada=100
Tempo de Inicio (hh:mm:ss.ms) 2026-04-28 11:49:40.944994
gen	min    	max    	avg    	std    
0  	116.184	124.048	119.853	1.13204
1  	115.12 	123.399	119.185	1.04329
3  	114.778	123.519	118.675	1.17546
7  	114.543	123.516	118.127	1.31396
11 	114.282	123.411	117.82 	1.45501
13 	114.096	123.442	117.697	1.47238
15 	113.416	122.625	117.57 	1.51306
21 	113.246	122.888	117.261	1.59524
25 	112.67 	122.921	117.061	1.64315
32 	112.502	123.813	116.684	1.68523
38 	111.987	123.01 	116.266	1.80632
42 	111.386	123.601	115.837	1.8796 
47 	110.883	122.999	115.041	1.96735
49 	110.741	122.461	114.659	2.07014
52 	110.42 	122.757	114.026	2.21591
53 	110.175	123.09 	113.791	2.25986
55 	110.09 	122.962	113.344	2.37304
56 	109.352	123.586	113.119	2.45002
57 	109.339	123.314	112.87 	2.50894
58 	109.004	123.26 	112.643	2.55456
59 	108.431	123.473	112.403	2.63167
61 	108.128	122.43 	111.948	2.78156
62 	107.635	123.381	111.731	2.81911
64 	106.986	123.297	111.277	2.96059
69 	106.973	123.069	110.258	3.27604
71 	106.656	123.505	109.893	3.4043 
72 	106.47 	123.441	109.703	3.48097
73 	105.932	123.594	109.508	3.5481 
76 	105.74 	123.234	108.955	3.72041
77 	105.518	123.534	108.777	3.77171
79 	105.287	123.795	108.418	3.8639 
80 	105.247	123.772	108.26 	3.94883
81 	104.89 	122.99 	108.099	3.9937 
83 	104.758	123.048	107.785	4.06979
84 	104.594	123.44 	107.643	4.15615
85 	104.516	123.216	107.506	4.18079
86 	104.489	123.404	107.37 	4.23705
87 	104.215	122.78 	107.24 	4.26357
88 	104.021	122.373	107.076	4.26743
89 	103.718	122.8  	106.964	4.3356 
90 	103.545	123.263	106.837	4.40966
92 	103.542	123.224	106.58 	4.44902
93 	103.479	123.235	106.472	4.51462
94 	103.33 	123.048	106.366	4.52849
95 	103.05 	123.469	106.255	4.59867
96 	102.962	123.097	106.145	4.6003 
99 	102.912	123.807	105.844	4.73403
101	102.853	123.373	105.64 	4.76468
102	102.701	123.446	105.553	4.78587
104	102.413	123.34 	105.389	4.87216
106	102.295	122.714	105.222	4.90426
107	102.285	122.94 	105.138	4.94963
109	102.259	124.185	104.965	4.99303
110	102.044	123.876	104.884	5.02014
111	102.021	123.063	104.803	5.05315
112	101.859	122.853	104.724	5.06243
113	101.724	123.174	104.646	5.10968
115	101.681	123.171	104.498	5.15489
117	101.491	123.108	104.356	5.2055 
119	101.43 	123.303	104.197	5.24203
120	101.296	123.854	104.123	5.26752
121	101.106	123.343	104.053	5.29375
123	101.084	122.887	103.908	5.34898
124	100.846	123.031	103.838	5.36628
127	100.714	123.923	103.61 	5.44157
130	100.713	123.07 	103.385	5.50212
131	100.425	123.289	103.315	5.5408 
132	100.156	123.1  	103.221	5.54873
137	100.037	123.059	102.848	5.67944
138	99.9396	123.155	102.777	5.70736
139	99.8268	123.021	102.704	5.74094
142	99.7367	123.027	102.484	5.8256 
143	99.5965	122.916	102.397	5.82772
145	99.4246	123.195	102.25 	5.90406
146	99.3796	123.134	102.18 	5.9534 
147	99.3462	123.169	102.087	5.90258
148	99.0007	123.203	102.025	5.94887
149	98.9784	122.633	101.963	5.99837
151	98.969 	122.741	101.828	6.04602
154	98.8769	123.087	101.629	6.08332
156	98.8626	123.201	101.517	6.15847
157	98.8012	122.738	101.445	6.13967
158	98.7971	122.706	101.395	6.18352
159	98.6687	122.899	101.338	6.19008
161	98.6223	123.834	101.225	6.19812
Tempo de Termino (hh:mm:ss.ms) 2026-04-28 11:54:43.711110
Tempo Total (hh:mm:ss.ms) 0:05:02.766116
