BRKGA: art_17_regular_sep

Execução 1:
Parametros: P=5000, Pe=0.3, Pm=0.1, pe=0.7, Parada=100
Tempo de Inicio (hh:mm:ss.ms) 2026-04-28 11:23:44.361931
gen	min    	max    	avg    	std    
0  	123.219	133.922	128.994	1.32595
3  	122.878	133.031	127.517	1.41584
4  	122.427	132.133	127.269	1.45031
5  	121.803	132.529	127.121	1.51724
14 	121.627	132.566	126.183	1.80262
24 	120.766	133.177	125.471	1.96201
25 	120.298	132.343	125.355	1.96619
34 	119.831	132.446	124.577	2.09008
40 	119.459	132.414	123.704	2.24974
41 	119.388	133.694	123.553	2.27645
42 	119.387	132.542	123.349	2.28514
43 	118.392	133.056	123.163	2.34219
47 	118.378	132.388	122.264	2.52952
48 	118.112	133.175	122.06 	2.60195
49 	118.102	132.623	121.818	2.61219
52 	117.853	133.525	121.157	2.81254
53 	117.561	132.224	120.979	2.85607
54 	117.298	133.425	120.741	2.91602
56 	117.216	132.801	120.387	2.9948 
57 	117.119	132.09 	120.198	3.07523
58 	116.599	132.984	120.008	3.13227
59 	116.52 	133.188	119.809	3.18426
60 	116.22 	132.407	119.602	3.25896
62 	115.931	132.668	119.243	3.35266
63 	115.257	132.747	119.086	3.45532
66 	114.94 	132.432	118.562	3.58712
68 	114.922	133.641	118.222	3.69694
70 	114.332	132.541	117.899	3.76807
71 	114.184	132.936	117.73 	3.81239
73 	114.035	133.939	117.42 	3.96956
74 	113.962	134.376	117.251	3.96689
75 	113.548	132.992	117.103	4.02978
76 	113.032	132.263	116.946	4.05984
83 	112.676	133.112	115.959	4.40324
84 	112.318	132.659	115.84 	4.43178
89 	112.112	132.801	115.242	4.58896
90 	112.091	133.098	115.129	4.66613
91 	111.912	132.888	115.026	4.70446
94 	111.705	132.716	114.711	4.80898
95 	111.494	132.603	114.604	4.80477
98 	111.467	132.698	114.347	4.94494
99 	111.448	133.045	114.257	4.93007
100	111.009	132.54 	114.186	4.98772
104	111.001	133.362	113.845	5.03024
105	110.84 	132.42 	113.794	5.12495
106	110.492	133.109	113.709	5.12731
109	110.391	132.441	113.486	5.20444
112	110.333	132.651	113.248	5.25366
113	110.207	132.768	113.177	5.286  
115	110.07 	133.376	113.036	5.3284 
117	109.943	132.521	112.898	5.37724
119	109.803	132.266	112.759	5.44273
120	109.514	132.776	112.693	5.48508
124	109.346	132.834	112.402	5.54619
126	109.346	132.543	112.281	5.60255
129	109.051	132.38 	112.098	5.65916
133	109.05 	132.491	111.848	5.72834
134	108.974	133.46 	111.785	5.7735 
135	108.907	132.648	111.709	5.76339
136	108.759	132.734	111.644	5.77083
137	108.758	133.286	111.576	5.78862
138	108.652	132.712	111.525	5.8464 
139	108.471	132.72 	111.466	5.8623 
143	108.232	133.429	111.22 	5.89994
148	108.212	133.43 	110.968	6.03236
149	108.171	132.927	110.915	6.05765
150	108.13 	133.628	110.864	6.0827 
151	108.1  	133.388	110.799	6.04317
152	107.985	133.475	110.767	6.11001
155	107.953	132.606	110.615	6.13416
156	107.878	132.323	110.569	6.16318
158	107.834	132.252	110.466	6.15937
159	107.767	132.901	110.436	6.22541
160	107.738	132.857	110.37 	6.17894
161	107.675	133.192	110.341	6.24334
162	107.606	132.61 	110.284	6.25064
164	107.527	132.603	110.192	6.26161
165	107.513	133.07 	110.144	6.28194
166	107.504	132.489	110.099	6.29167
167	107.475	132.457	110.066	6.34168
168	107.46 	133.036	110.014	6.35758
169	107.431	132.581	109.961	6.35141
170	107.407	133.02 	109.922	6.38354
171	107.359	132.35 	109.871	6.3777 
173	107.313	133.296	109.788	6.38678
174	107.303	132.6  	109.765	6.44205
175	107.266	134.592	109.713	6.41456
177	107.216	132.328	109.643	6.45607
178	107.207	133.082	109.616	6.50331
179	107.182	133.281	109.57 	6.51388
180	107.174	132.812	109.531	6.51483
181	107.158	132.284	109.486	6.48806
182	107.122	132.193	109.46 	6.51801
183	107.116	133.119	109.43 	6.51423
184	107.107	132.763	109.408	6.52803
185	107.057	132.843	109.388	6.53038
187	107.057	133.75 	109.364	6.56512
188	107.036	133.303	109.356	6.57605
197	107.03 	132.854	109.245	6.57198
198	107.03 	132.42 	109.245	6.5811 
Tempo de Termino (hh:mm:ss.ms) 2026-04-28 11:28:45.862230
Tempo Total (hh:mm:ss.ms) 0:05:01.500299
Individuo: ([2, 3, 0, 6, 7, 8, 4, 14, 13, 5, 26, 25, 24, 38, 37, 45, 44, 43, 58, 59, 55, 57, 52, 73, 68, 69, 70, 71, 76, 77, 78, 56, 64, 63, 62, 61, 60, 67, 66, 65, 41, 40, 36, 35, 34, 33, 32, 20, 19, 27, 28, 29, 31, 39, 53, 47, 48, 72, 49, 50, 51, 54, 82, 80, 81, 75, 74, 79, 42, 46, 23, 30, 12, 11, 18, 17, 16, 15, 10, 9, 21, 22, 1], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0])
Fitness:  107.03017287688596
Gens:  [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208]
Inds:  [123.2189054896007, 123.2189054896007, 123.2189054896007, 122.87780062838472, 122.42688022921976, 121.80320989250006, 121.80320989250006, 121.80320989250006, 121.80320989250006, 121.80320989250006, 121.80320989250006, 121.80320989250006, 121.80320989250006, 121.80320989250006, 121.62722758308831, 121.62722758308831, 121.62722758308831, 121.62722758308831, 121.62722758308831, 121.62722758308831, 121.62722758308831, 121.62722758308831, 121.62722758308831, 121.62722758308831, 120.76594366437165, 120.29759580633228, 120.29759580633228, 120.29759580633228, 120.29759580633228, 120.29759580633228, 120.29759580633228, 120.29759580633228, 120.29759580633228, 120.29759580633228, 119.83087199257531, 119.83087199257531, 119.83087199257531, 119.83087199257531, 119.83087199257531, 119.83087199257531, 119.45932259065746, 119.38767037021407, 119.38690741753578, 118.3920408059234, 118.3920408059234, 118.3920408059234, 118.3920408059234, 118.37824655807971, 118.11175056068747, 118.10186619889082, 118.10186619889082, 118.10186619889082, 117.85327180798676, 117.56087272227802, 117.29840688385556, 117.29840688385556, 117.21606165530747, 117.11931558887322, 116.59860286127538, 116.5202789432046, 116.22024176228938, 116.22024176228938, 115.9307968684028, 115.25671987754096, 115.25671987754096, 115.25671987754096, 114.93991911719998, 114.93991911719998, 114.92228285617958, 114.92228285617958, 114.33204284913812, 114.18380711895337, 114.18380711895337, 114.03461895909506, 113.96205073905783, 113.54760031588634, 113.03225025533291, 113.03225025533291, 113.03225025533291, 113.03225025533291, 113.03225025533291, 113.03225025533291, 113.03225025533291, 112.67619556043587, 112.31824628887739, 112.31824628887739, 112.31824628887739, 112.31824628887739, 112.31824628887739, 112.11207413393923, 112.09116146055678, 111.91221859373991, 111.91221859373991, 111.91221859373991, 111.70502541880357, 111.4940054154436, 111.4940054154436, 111.4940054154436, 111.46687167083594, 111.44775832439575, 111.00893239554365, 111.00893239554365, 111.00893239554365, 111.00893239554365, 111.00104700930548, 110.83994593889145, 110.4918539186341, 110.4918539186341, 110.4918539186341, 110.39124999447455, 110.39124999447455, 110.39124999447455, 110.33318280549615, 110.20697690055148, 110.20697690055148, 110.06951986503546, 110.06951986503546, 109.94327214708234, 109.94327214708234, 109.80273320106286, 109.51386762323511, 109.51386762323511, 109.51386762323511, 109.51386762323511, 109.34627606807196, 109.34627606807196, 109.3457550938213, 109.3457550938213, 109.3457550938213, 109.051419260173, 109.051419260173, 109.051419260173, 109.051419260173, 109.05002186898214, 108.97425665731633, 108.90702971039404, 108.75924414320086, 108.7579218308623, 108.65183564086097, 108.47146123978885, 108.47146123978885, 108.47146123978885, 108.47146123978885, 108.23206908378724, 108.23206908378724, 108.23206908378724, 108.23206908378724, 108.23206908378724, 108.21206732656442, 108.17083784294157, 108.13035641221273, 108.0997000341992, 107.98540112191397, 107.98540112191397, 107.98540112191397, 107.9525884524145, 107.87837741645978, 107.87837741645978, 107.83407902234575, 107.76734369806371, 107.73808256707531, 107.67485113349538, 107.60562182141064, 107.60562182141064, 107.52692773147969, 107.5133589883292, 107.50409788002786, 107.47459893436937, 107.45999832364667, 107.4311212219375, 107.40680143203275, 107.35896062032388, 107.35896062032388, 107.31300099042136, 107.30294685151644, 107.26643526870666, 107.26643526870666, 107.21585310170516, 107.20706256503115, 107.18150927537923, 107.17367683986815, 107.15765542354275, 107.12174975359315, 107.11586821146578, 107.10652235114289, 107.0569145356112, 107.0569145356112, 107.05691453561118, 107.03573638426653, 107.03573638426653, 107.03573638426653, 107.03573638426653, 107.03573638426653, 107.03573638426653, 107.03573638426653, 107.03573638426653, 107.03573638426653, 107.03017287688597, 107.03017287688596, 107.03017287688596, 107.03017287688596, 107.03017287688596, 107.03017287688596, 107.03017287688596, 107.03017287688596, 107.03017287688596, 107.03017287688596, 107.03017287688596, 107.03017287688596]

