BRKGA: art_15_hole_sep

Execução 1:
Parametros: P=5000, Pe=0.3, Pm=0.1, pe=0.7, Parada=100
Tempo de Inicio (hh:mm:ss.ms) 2026-04-28 11:18:37.883342
gen	min   	max    	avg    	std    
0  	115.92	123.997	119.744	1.07148
1  	115.257	123.044	119.065	1.01999
5  	115.053	123.191	118.21 	1.2217 
6  	114.941	122.741	118.083	1.24975
7  	113.731	122.858	117.984	1.28346
22 	113.701	122.668	117.017	1.57095
26 	113.452	122.743	116.794	1.63189
28 	113.218	123.649	116.693	1.63744
29 	113.051	122.489	116.639	1.6631 
30 	112.936	122.547	116.573	1.66304
32 	112.574	123.033	116.442	1.67969
39 	112.509	122.68 	115.883	1.76781
40 	112.427	122.609	115.774	1.7933 
41 	111.785	123    	115.704	1.8087 
46 	111.749	122.578	115.137	1.89699
48 	111.286	122.376	114.832	1.96779
52 	111.114	124.028	114.217	2.08752
53 	110.62 	122.881	114.044	2.12643
56 	110.615	123.016	113.555	2.26323
57 	110.102	123.058	113.407	2.31668
59 	110.017	122.642	113.105	2.39809
61 	109.63 	122.425	112.796	2.45899
63 	109.202	122.788	112.504	2.55748
65 	108.77 	122.828	112.22 	2.63323
68 	108.435	123.708	111.793	2.76792
70 	108.416	122.611	111.495	2.83142
71 	108.232	122.886	111.349	2.88267
73 	108.127	122.895	111.049	2.99908
74 	107.856	122.806	110.912	3.05665
75 	107.802	122.983	110.768	3.09523
76 	107.592	122.77 	110.603	3.13291
78 	107.49 	122.636	110.287	3.21524
79 	107.437	122.572	110.12 	3.25055
80 	106.929	122.703	109.982	3.30192
83 	106.588	122.695	109.566	3.46466
84 	106.4  	122.792	109.409	3.50639
87 	106.276	122.974	109.004	3.65717
88 	105.864	122.996	108.85 	3.67195
91 	105.65 	122.327	108.461	3.80742
92 	105.48 	123.354	108.33 	3.84746
95 	105.262	123.95 	108    	3.98203
96 	105.056	122.904	107.877	3.99997
97 	104.911	122.925	107.777	4.03307
100	104.797	122.963	107.481	4.12382
102	104.506	123.52 	107.292	4.17365
103	104.492	122.872	107.225	4.23562
104	104.465	123.151	107.119	4.2431 
105	104.231	123.016	107.034	4.24536
106	104.131	123.408	106.957	4.30308
107	104.085	123.165	106.863	4.31101
108	103.943	123.749	106.786	4.35404
110	103.886	123.266	106.641	4.4091 
111	103.808	123.002	106.566	4.41441
114	103.46 	122.436	106.347	4.47275
116	103.338	122.635	106.201	4.51055
119	103.288	123.159	105.99 	4.59999
123	103.112	122.635	105.709	4.69   
124	103.003	122.913	105.646	4.71753
125	102.946	123.834	105.583	4.74761
127	102.631	122.887	105.447	4.80879
129	102.586	123.489	105.309	4.82366
132	102.482	122.649	105.131	4.87469
133	102.304	122.873	105.064	4.92389
136	102.294	122.904	104.883	4.97653
137	102.135	122.776	104.814	4.97811
141	102.041	122.756	104.566	5.09615
142	101.966	122.762	104.492	5.09154
144	101.806	122.927	104.373	5.14649
147	101.678	123.199	104.183	5.19507
149	101.577	122.614	104.069	5.25256
150	101.577	122.797	104.006	5.27187
151	101.49 	123.236	103.943	5.28853
153	101.408	123.231	103.824	5.3315 
154	101.316	122.833	103.769	5.34867
155	101.24 	122.674	103.708	5.36128
156	101.207	123.115	103.644	5.38119
158	101.166	123.746	103.543	5.43522
159	101.135	122.492	103.479	5.41985
160	101.022	122.76 	103.423	5.43821
163	100.971	122.929	103.272	5.5103 
164	100.885	122.644	103.223	5.5269 
166	100.851	122.895	103.131	5.56934
168	100.785	122.852	103.041	5.57576
169	100.774	122.833	103.007	5.59774
170	100.739	123.08 	102.973	5.62069
171	100.725	123.007	102.925	5.59146
172	100.685	122.159	102.893	5.61009
175	100.683	122.721	102.797	5.66725
176	100.64 	123.168	102.756	5.65514
177	100.637	123.222	102.742	5.70148
178	100.606	122.659	102.703	5.66818
179	100.597	122.69 	102.688	5.69815
181	100.557	123.429	102.654	5.71775
184	100.534	122.584	102.595	5.71739
185	100.534	122.622	102.581	5.74173
186	100.497	122.785	102.557	5.73802
189	100.486	123.784	102.508	5.77661
192	100.478	122.895	102.478	5.77936
199	100.472	123.273	102.405	5.75715
Tempo de Termino (hh:mm:ss.ms) 2026-04-28 11:23:40.400973
Tempo Total (hh:mm:ss.ms) 0:05:02.517631
Individuo: ([1, 0, 9, 10, 11, 4, 14, 13, 33, 28, 48, 49, 44, 59, 60, 78, 79, 76, 77, 61, 62, 63, 45, 46, 71, 70, 72, 43, 22, 27, 26, 21, 20, 19, 25, 24, 23, 30, 29, 47, 65, 64, 66, 51, 52, 53, 54, 42, 41, 40, 57, 73, 75, 74, 50, 56, 58, 55, 34, 39, 67, 68, 69, 35, 36, 37, 38, 31, 32, 12, 18, 17, 16, 15, 5, 6, 7, 8, 3, 2], [1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1])
Fitness:  100.47172944232896
