BRKGA: art_23_irregular_pack

Execução 1:
Parametros: P=5000, Pe=0.3, Pm=0.1, pe=0.7, Parada=100
Tempo de Inicio (hh:mm:ss.ms) 2026-04-28 11:38:30.613925
gen	min    	max    	avg    	std     
0  	83.6951	87.8858	85.8269	0.608411
1  	83.5581	87.6127	85.4678	0.584798
2  	83.1275	87.7263	85.2903	0.613959
3  	82.8618	88.0155	85.1752	0.657413
7  	82.6045	87.3567	84.8695	0.749891
11 	82.4981	87.4945	84.6488	0.795628
12 	82.3674	87.6107	84.6199	0.817699
14 	82.2741	87.7448	84.5584	0.844631
21 	82.2731	87.8157	84.3544	0.903004
24 	82.2407	87.6427	84.2963	0.933609
26 	82.0295	87.4926	84.2305	0.933047
30 	81.9442	87.4307	84.122 	0.958604
31 	81.8961	87.5726	84.105 	0.966586
39 	81.5886	88.0972	83.9125	1.00362 
46 	81.1924	87.6214	83.7182	1.057   
55 	81.1622	87.4281	83.4049	1.11336 
56 	81.1386	87.8124	83.3438	1.09729 
59 	81.0947	87.3935	83.2083	1.13324 
60 	80.7156	87.5403	83.1429	1.14124 
63 	80.5465	87.5828	82.9257	1.19438 
67 	80.154 	87.71  	82.5597	1.24805 
72 	79.883 	87.5529	81.9965	1.39422 
74 	79.4424	87.6816	81.769 	1.47475 
78 	79.1885	88.0106	81.2842	1.59323 
80 	78.8724	88.2287	81.029 	1.67803 
82 	78.8315	87.5698	80.7846	1.74476 
83 	78.7595	87.7885	80.6625	1.79359 
84 	78.6152	87.4866	80.5321	1.81654 
85 	78.502 	87.5345	80.4085	1.86391 
86 	78.4959	87.7037	80.2935	1.87932 
87 	78.1022	87.4976	80.1897	1.92664 
89 	77.8761	87.4911	79.9689	1.99497 
92 	77.7812	87.55  	79.656 	2.09426 
93 	77.6278	87.7152	79.5558	2.1365  
94 	77.5386	87.5359	79.4589	2.15827 
96 	77.3787	87.6013	79.2618	2.2377  
97 	77.3296	87.6678	79.1533	2.24989 
98 	77.3195	87.7422	79.074 	2.28878 
99 	76.8138	87.5723	78.978 	2.32003 
101	76.784 	87.3873	78.8055	2.3724  
102	76.6972	87.5335	78.7249	2.38876 
107	76.6014	87.4496	78.3321	2.52199 
108	76.449 	87.3776	78.2643	2.53621 
109	76.397 	87.6308	78.1944	2.56022 
110	76.2351	87.8911	78.1384	2.59907 
114	76.1599	87.6599	77.9026	2.66214 
115	75.9467	87.7932	77.8487	2.68407 
116	75.9358	87.4679	77.7853	2.68808 
117	75.9123	87.3653	77.7353	2.71626 
120	75.7523	87.5947	77.5718	2.77896 
123	75.7478	87.7484	77.4272	2.81669 
124	75.6464	87.9696	77.3807	2.82377 
126	75.6064	87.7861	77.3027	2.86745 
127	75.5519	87.822 	77.2555	2.89078 
128	75.4734	87.682 	77.2147	2.89589 
129	75.4335	87.5971	77.1721	2.90437 
131	75.3558	87.4901	77.0807	2.92301 
132	75.3291	87.5831	77.0453	2.94572 
133	75.2763	87.8503	77.0013	2.94874 
135	75.1517	88.6061	76.9274	2.97741 
138	75.0437	87.4317	76.8162	3.02109 
142	74.9658	87.5301	76.6745	3.05359 
144	74.8815	87.6154	76.6118	3.08576 
146	74.7734	87.731 	76.5471	3.10923 
151	74.7149	87.6578	76.3798	3.16219 
152	74.6684	87.7448	76.3488	3.17103 
155	74.5907	87.3912	76.2382	3.19264 
157	74.5304	87.4931	76.1756	3.24255 
159	74.4615	87.9236	76.0978	3.25978 
160	74.3865	87.4885	76.0582	3.25861 
162	74.3397	87.5226	75.9884	3.28233 
164	74.3131	87.5066	75.9251	3.31023 
165	74.2961	87.8576	75.8928	3.32005 
167	74.22  	87.3969	75.833 	3.34224 
171	74.2137	88.062 	75.727 	3.38619 
172	74.1711	87.4273	75.699 	3.37998 
