BRKGA: art_11_hole_sep

Execução 1:
Parametros: P=5000, Pe=0.3, Pm=0.1, pe=0.7, Parada=100
Tempo de Inicio (hh:mm:ss.ms) 2026-04-28 11:08:20.025262
gen	min    	max    	avg    	std    
0  	99.5318	107.111	103.633	1.00745
2  	99.0427	106.443	102.731	1.01864 
3  	99.0387	106.537	102.522	1.06813 
5  	98.8782	106.776	102.253	1.15828 
7  	98.7842	106.737	102.017	1.21007 
9  	98.1779	106.552	101.866	1.30334 
18 	98.1118	106.199	101.315	1.42527 
20 	97.7874	106.323	101.251	1.46421 
25 	97.7012	106.734	101.028	1.49371 
26 	97.598 	106.707	100.995	1.51058 
27 	97.3305	106.449	100.955	1.52982 
33 	97.2186	106.772	100.666	1.57408 
41 	97.0492	106.208	100.323	1.65425 
45 	96.3676	106.635	100.106	1.6871  
56 	96.2792	106.539	99.3053	1.81315 
57 	95.6891	107.088	99.1916	1.82593 
60 	95.2124	107.266	98.8593	1.88688 
65 	94.0268	106.411	98.1349	2.03733 
72 	93.9924	106.869	97.0472	2.3273  
75 	93.8267	106.26 	96.5742	2.44331 
76 	93.2769	106.625	96.4177	2.49198 
78 	93.2464	106.664	96.156 	2.59909 
80 	93.1782	106.845	95.8604	2.69552 
81 	93.1221	106.416	95.7104	2.73528 
82 	93.097 	106.179	95.5678	2.77963 
83 	92.5225	106.628	95.4061	2.79779 
86 	91.9823	106.751	95.0028	2.94625 
90 	91.8306	106.915	94.4658	3.13004 
93 	91.674 	106.962	94.0924	3.25799 
94 	91.4477	107.554	93.9746	3.2766  
95 	91.4215	106.73 	93.8611	3.30713 
96 	91.3231	106.988	93.757 	3.34257 
97 	91.0997	106.742	93.6389	3.35412 
98 	90.9935	106.716	93.5589	3.39486 
99 	90.895 	107.04 	93.4624	3.41428 
100	90.5963	106.438	93.3716	3.47278 
105	90.5029	106.091	92.8992	3.61689 
107	90.4703	106.992	92.7266	3.65055 
108	90.1113	106.756	92.6617	3.7216  
112	89.886 	106.961	92.3568	3.79672 
114	89.8831	106.537	92.2202	3.84813 
116	89.8643	106.841	92.085 	3.86613 
117	89.7999	107.139	92.0296	3.90536 
118	89.7381	106.288	91.9621	3.92842 
119	89.6178	107.014	91.9165	3.95876 
120	89.5126	106.436	91.8495	3.95142 
122	89.3518	107.035	91.7471	4.00646 
124	89.3225	107.035	91.6233	4.03453 
125	89.1855	106.476	91.5678	4.06712 
126	89.176 	106.521	91.5116	4.06643 
127	89.0282	106.852	91.4523	4.07083 
128	88.9581	106.713	91.4105	4.12538 
132	88.8857	106.56 	91.1568	4.18677 
134	88.3307	106.765	91.0036	4.21266 
137	88.2526	106.919	90.7776	4.28853 
141	88.2058	106.526	90.4879	4.40821 
142	88.1221	106.356	90.4184	4.4115  
144	88.0642	107.136	90.2897	4.47694 
145	87.9494	106.636	90.2263	4.48661 
147	87.7666	106.326	90.0986	4.50972 
149	87.7066	106.399	89.9821	4.55937 
152	87.6081	106.845	89.8312	4.6329  
153	87.5809	106.756	89.778 	4.64169 
155	87.5656	106.726	89.6646	4.66266 
156	87.4491	106.499	89.6188	4.70118 
159	87.4468	106.157	89.4594	4.75078 
