BRKGA: art_11_irregular_sep

Execução 1:
Parametros: P=5000, Pe=0.3, Pm=0.1, pe=0.7, Parada=100
Tempo de Inicio (hh:mm:ss.ms) 2026-04-28 11:08:20.045668
gen	min    	max    	avg    	std     
0  	105.664	112.795	109.409	0.978582
3  	105.27 	112.729	108.349	1.01821 
4  	105.161	112.093	108.209	1.05296 
5  	104.952	112.097	108.087	1.09802 
7  	104.056	112.685	107.925	1.16911 
15 	104.03 	112.131	107.406	1.30851 
19 	103.746	112.302	107.214	1.35322 
25 	103.7  	112.622	106.979	1.43659 
30 	103.375	112.023	106.73 	1.48519 
34 	103.357	112.437	106.553	1.5153  
35 	103.305	112.545	106.505	1.51952 
36 	103.299	112.267	106.459	1.54662 
38 	103.154	112.092	106.327	1.55557 
40 	102.977	112.339	106.208	1.57706 
44 	102.944	112.281	105.926	1.62786 
45 	102.848	112.218	105.862	1.63259 
47 	101.772	112.353	105.659	1.64531 
55 	101.608	112.588	104.761	1.83931 
56 	101.256	112.112	104.589	1.87166 
58 	100.679	112.577	104.282	1.92853 
63 	100.44 	112.454	103.534	2.13709 
65 	100.044	111.914	103.232	2.22685 
66 	99.9381	112.346	103.057	2.26953 
67 	99.7105	111.755	102.886	2.28789 
68 	99.5927	111.871	102.723	2.34055 
70 	99.5496	113.009	102.413	2.46439 
71 	99.3809	112.303	102.239	2.53089 
72 	98.9417	111.914	102.062	2.57509 
75 	98.2793	111.801	101.544	2.70252 
77 	98.2415	111.781	101.213	2.80745 
78 	98.2046	112.312	101.038	2.85919 
79 	97.974 	112.421	100.889	2.93827 
80 	97.8861	111.984	100.716	2.96589 
81 	97.4569	112.071	100.556	3.00266 
83 	97.3727	112.378	100.243	3.13918 
85 	97.21  	112.178	99.9378	3.22577 
86 	96.8799	112.811	99.7997	3.24675 
88 	96.6901	112.148	99.5005	3.35118 
89 	96.5424	112.141	99.3599	3.40105 
92 	96.2913	112.091	98.9202	3.50917 
93 	96.2041	112.341	98.7915	3.56563 
94 	95.8945	112.02 	98.6635	3.62369 
96 	95.6744	112.329	98.4026	3.69073 
97 	95.3891	112.073	98.2775	3.75704 
101	95.207 	111.807	97.8187	3.91619 
102	95.1611	111.751	97.7034	3.93546 
103	95.0836	112.313	97.6002	3.96804 
104	94.8852	112.305	97.5008	4.01204 
105	94.859 	112.085	97.381 	4.00917 
106	94.1877	112.241	97.2887	4.06414 
112	94.0976	111.896	96.779 	4.21748 
114	93.9398	111.785	96.6428	4.25586 
116	93.7036	111.915	96.5233	4.32463 
121	93.5646	112.079	96.2043	4.40052 
122	93.4673	112.428	96.1472	4.4405  
127	93.4109	112.299	95.8849	4.52557 
129	93.3977	112.611	95.7835	4.57218 
130	93.1053	112.754	95.736 	4.58997 
134	93.064 	112.164	95.4978	4.66851 
135	92.9845	112.244	95.4365	4.6575  
136	92.9644	112.267	95.3857	4.69865 
137	92.9148	112.729	95.3235	4.705   
139	92.8251	111.911	95.199 	4.74341 
140	92.7553	112.079	95.1462	4.75781 
141	92.7178	111.978	95.0885	4.78308 
142	92.7105	112.457	95.0458	4.8223  
143	92.6348	112.292	94.9763	4.83017 
144	92.4166	112.431	94.9131	4.85005 
146	92.4025	112.271	94.7993	4.89552 
147	92.3506	112.531	94.7305	4.8865  
148	92.2891	112.066	94.6819	4.94058 
149	92.2186	112.134	94.6144	4.93589 
150	92.1698	112.545	94.5593	4.97697 
151	92.0662	111.934	94.4937	4.97761 
153	91.9777	112.096	94.3684	5.01524 
154	91.9307	112.182	94.3083	5.04249 
155	91.9247	112.508	94.253 	5.07807 
156	91.8628	112.492	94.1827	5.07106 
157	91.6634	112.824	94.1336	5.11481 
160	91.6358	112.169	93.9562	5.14996 
162	91.5705	112.728	93.8615	5.21867 
163	91.5163	112.013	93.802 	5.19626 
165	91.4547	112.112	93.7193	5.25078 
167	91.4073	112.728	93.6258	5.25279 
168	91.3991	111.995	93.5968	5.27985 
169	91.35  	112.34 	93.5551	5.27053 
171	91.3458	112.5  	93.4881	5.31668 
172	91.2943	112.341	93.4551	5.32347 
173	91.2715	112.087	93.425 	5.3334  
174	91.251 	111.749	93.3954	5.35254 
Tempo de Termino (hh:mm:ss.ms) 2026-04-28 11:13:22.310554
Tempo Total (hh:mm:ss.ms) 0:05:02.264886
Individuo: ([6, 5, 7, 11, 10, 0, 2, 28, 27, 25, 26, 29, 30, 15, 14, 12, 13, 8, 19, 37, 39, 32, 55, 48, 50, 77, 76, 49, 58, 59, 60, 61, 62, 67, 43, 44, 42, 41, 40, 47, 46, 45, 57, 56, 84, 83, 82, 86, 87, 80, 81, 90, 89, 88, 95, 92, 93, 94, 65, 70, 68, 23, 16, 18, 20, 21, 22, 17, 38, 33, 63, 78, 79, 72, 73, 74, 75, 85, 91, 71, 64, 69, 66, 34, 24, 31, 51, 52, 53, 54, 35, 36, 9, 1, 3, 4], [1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0])
Fitness:  91.25095635790376
Gens:  [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174]
