BRKGA: art_23_irregular_sep

Execução 1:
Parametros: P=5000, Pe=0.3, Pm=0.1, pe=0.7, Parada=100
Tempo de Inicio (hh:mm:ss.ms) 2026-04-28 11:38:58.881731
gen	min    	max    	avg    	std    
0  	113.258	122.196	117.932	1.25849
2  	112.789	121.894	116.787	1.25774
3  	112.231	122.008	116.521	1.29497
7  	111.847	122.642	115.929	1.49667
8  	111.697	122.158	115.828	1.54677
9  	111.473	122.369	115.721	1.58088
11 	110.54 	120.895	115.518	1.61455
22 	110.321	121.964	114.788	1.84129
31 	109.91 	120.997	114.255	1.94369
33 	109.688	121.611	114.107	1.97463
37 	109.592	121.475	113.813	1.9967 
39 	109.562	121.3  	113.64 	2.02317
40 	109.553	121.94 	113.579	2.05417
43 	109.08 	122.635	113.286	2.08011
44 	108.162	121.697	113.191	2.14193
53 	107.874	121.403	111.893	2.35981
54 	107.599	122.066	111.69 	2.41527
56 	107.533	121.273	111.261	2.47516
58 	106.637	121.465	110.836	2.59897
61 	106.481	121.82 	110.203	2.76625
63 	105.902	121.14 	109.733	2.88457
64 	105.839	121.488	109.511	2.95835
65 	105.75 	121.918	109.27 	2.99987
66 	105.654	121.208	109.078	3.11072
67 	105.259	121.322	108.837	3.14285
68 	105.164	121.696	108.618	3.19737
69 	104.617	121.212	108.394	3.26038
72 	104.099	121.551	107.791	3.45553
73 	103.869	121.625	107.609	3.55626
75 	103.862	121.792	107.228	3.64976
76 	103.682	122.331	107.058	3.71723
77 	103.498	121.465	106.873	3.77706
78 	103.249	122.61 	106.685	3.84354
79 	102.803	120.942	106.51 	3.87179
82 	102.568	121.756	105.991	4.05529
83 	102.231	121.328	105.811	4.11165
85 	101.572	121.948	105.476	4.21594
86 	101.525	122.639	105.301	4.28646
90 	101.304	121.663	104.658	4.50243
91 	101.069	121.763	104.493	4.54561
92 	101.045	121.545	104.327	4.59851
94 	100.718	121.742	104.02 	4.68099
95 	100.607	121.51 	103.861	4.73411
96 	100.531	121.481	103.7  	4.76351
97 	100.434	121.434	103.563	4.80212
98 	100.153	121.072	103.428	4.87983
99 	99.9255	122.045	103.299	4.91672
101	99.8481	121.728	103.029	4.98482
103	99.7927	121.757	102.771	5.0817 
104	99.7111	121.547	102.658	5.13409
105	99.5274	121.964	102.539	5.19332
106	99.4303	121.824	102.42 	5.21227
107	99.1375	122.011	102.304	5.24972
108	98.8761	121.589	102.204	5.29696
112	98.8418	121.278	101.769	5.42981
113	98.6858	121.262	101.662	5.46635
114	98.4735	121.441	101.548	5.46779
117	98.4557	122.329	101.263	5.60988
118	98.2404	121.476	101.179	5.64083
119	98.2231	121.562	101.062	5.61027
120	98.1458	121.988	100.979	5.66134
121	97.9987	121.338	100.89 	5.69541
122	97.8751	121.841	100.813	5.75358
123	97.8667	121.539	100.727	5.77047
124	97.6734	121.745	100.642	5.80079
127	97.5403	121.247	100.42 	5.87307
128	97.4552	122.242	100.348	5.88038
129	97.2647	121.587	100.278	5.90166
131	96.9564	121.825	100.138	5.93212
135	96.9405	121.783	99.8758	6.04458
136	96.8642	122.515	99.7999	6.06263
138	96.7727	122.309	99.6469	6.09891
140	96.6993	122.505	99.5125	6.15719
141	96.5001	121.373	99.4534	6.19646
144	96.4081	121.578	99.2573	6.23257
146	96.3449	121.554	99.1296	6.26589
147	96.2727	121.678	99.0837	6.31244
148	96.1985	122.432	99.0214	6.32906
149	95.9853	121.922	98.9635	6.35679
152	95.9272	121.423	98.786 	6.39079
153	95.891 	121.159	98.7252	6.39287
154	95.8482	122.633	98.6837	6.46549
157	95.5924	122.465	98.5268	6.48956
161	95.4776	122.381	98.328 	6.53638
Tempo de Termino (hh:mm:ss.ms) 2026-04-28 11:44:02.277029
Tempo Total (hh:mm:ss.ms) 0:05:03.395298
Individuo: ([3, 2, 22, 16, 20, 21, 23, 13, 14, 15, 8, 10, 28, 19, 18, 17, 45, 43, 42, 40, 41, 47, 67, 66, 75, 73, 94, 99, 98, 100, 102, 101, 103, 96, 97, 95, 88, 80, 87, 86, 84, 83, 85, 82, 81, 65, 70, 71, 64, 69, 68, 51, 50, 48, 55, 54, 53, 52, 49, 44, 46, 26, 27, 24, 25, 61, 58, 60, 59, 56, 57, 79, 78, 77, 76, 74, 72, 93, 90, 91, 89, 92, 63, 62, 32, 39, 36, 35, 33, 31, 30, 9, 37, 38, 34, 29, 11, 12, 1, 0, 5, 6, 7, 4], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1])
Fitness:  95.47762703296353
Gens:  [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161]
Inds:  [113.25848112185281, 113.25848112185281, 112.78891081901565, 112.23143620553904, 112.23143620553904, 112.23143620553904, 112.23143620553904, 111.84650006101437, 111.69709915298321, 111.47264173098158, 111.47264173098158, 110.54049245489993, 110.54049245489993, 110.54049245489993, 110.54049245489993, 110.54049245489993, 110.54049245489993, 110.54049245489993, 110.54049245489993, 110.54049245489993, 110.54049245489993, 110.54049245489993, 110.32115974911255, 110.32115974911255, 110.32115974911255, 110.32115974911255, 110.32115974911255, 110.32115974911255, 110.32115974911255, 110.32115974911255, 110.32115974911255, 109.91045258222614, 109.91045258222614, 109.68765574014037, 109.68765574014037, 109.68765574014037, 109.68765574014037, 109.59246358565774, 109.59246358565774, 109.56249527393568, 109.55250386654532, 109.55250386654532, 109.55250386654532, 109.07994436933465, 108.16221453503118, 108.16221453503118, 108.16221453503118, 108.16221453503118, 108.16221453503118, 108.16221453503118, 108.16221453503118, 108.16221453503118, 108.16221453503118, 107.87363827540212, 107.59909928941315, 107.59909928941315, 107.53323117897328, 107.53323117897328, 106.63685418753774, 106.63685418753774, 106.63685418753774, 106.48109326312284, 106.48109326312284, 105.90162538365168, 105.83942321400252, 105.74972620307494, 105.65388801231954, 105.25933992999566, 105.16418084996019, 104.61713730162897, 104.61713730162897, 104.61713730162897, 104.09860963793119, 103.86913417830468, 103.86913417830468, 103.86213657639907, 103.68159902907936, 103.49806386822783, 103.24904184626429, 102.80327019347337, 102.80327019347337, 102.80327019347337, 102.56802370874067, 102.2310105383036, 102.2310105383036, 101.57232999809622, 101.5248151928805, 101.5248151928805, 101.5248151928805, 101.5248151928805, 101.30356210546627, 101.06852427041295, 101.04476656996191, 101.04476656996191, 100.71800296763291, 100.60742996468582, 100.53064133632701, 100.43387022679585, 100.15323407181423, 99.92545726625, 99.92545726625, 99.84812147799768, 99.84812147799768, 99.79271183937219, 99.71108807266975, 99.52740307881304, 99.430311285987, 99.13753956467274, 98.87609570274469, 98.87609570274469, 98.87609570274469, 98.87609570274469, 98.84176768292281, 98.68575642686724, 98.47349418417836, 98.47349418417836, 98.47349418417836, 98.45572164322934, 98.24038485213883, 98.22309940497843, 98.14583970385968, 97.99871840039833, 97.87511184137878, 97.86671124731987, 97.67337450003997, 97.67337450003997, 97.67337450003997, 97.5402960172767, 97.45523799466935, 97.26473339087728, 97.26473339087728, 96.95635803241942, 96.95635803241942, 96.95635803241942, 96.95635803241942, 96.940497999087, 96.86424543193722, 96.86424543193722, 96.77269060387435, 96.77269060387435, 96.69933643393632, 96.50011033608688, 96.50011033608688, 96.50011033608688, 96.40805882160662, 96.40805882160662, 96.34492590387488, 96.27273591644283, 96.19846161613319, 95.9853007106917, 95.9853007106917, 95.9853007106917, 95.92719172856809, 95.89102103625984, 95.84818813856218, 95.84818813856218, 95.84818813856218, 95.59242790062228, 95.59242790062228, 95.59242790062228, 95.59242790062228, 95.47762703296353]

