BRKGA: art_6_regular_sep

Execução 1:
Parametros: P=5000, Pe=0.3, Pm=0.1, pe=0.7, Parada=100
Tempo de Inicio (hh:mm:ss.ms) 2026-04-28 11:52:48.914997
gen	min    	max    	avg   	std    
0  	140.123	151.767	146.06	1.52669
1  	139.856	150.838	145.102	1.42159
3  	139.066	149.839	144.363	1.59375
8  	138.862	150.739	143.444	1.8653 
9  	138.55 	150.369	143.333	1.91113
12 	138.07 	150.923	143.015	2.01548
13 	137.885	149.99 	142.919	2.05236
16 	137.771	150.872	142.605	2.09545
20 	137.584	150.333	142.254	2.1569 
21 	136.552	151.049	142.218	2.23366
33 	136.147	150.443	141.094	2.41608
35 	136.026	150.976	140.86 	2.45092
36 	135.466	150.611	140.735	2.46152
40 	134.862	150.551	140.213	2.53605
41 	134.823	150.468	140.059	2.57502
44 	134.599	149.71 	139.584	2.68199
47 	134.451	150.836	139.008	2.80218
48 	133.364	149.991	138.784	2.82926
51 	133.213	150.92 	138.125	2.96607
53 	132.744	149.889	137.649	3.09498
55 	132.204	150.652	137.217	3.24459
57 	131.996	151.244	136.71 	3.3558 
58 	131.974	151.343	136.445	3.40834
60 	131.124	150.16 	135.951	3.55932
64 	130.062	150.697	134.951	3.81865
70 	129.682	150.151	133.683	4.23654
71 	129.555	150.022	133.472	4.27457
72 	129.107	151.585	133.291	4.36395
74 	128.441	151.259	132.871	4.46551
77 	128.392	151.053	132.32 	4.71158
78 	127.59 	151.502	132.112	4.73675
81 	127.498	150.489	131.527	4.88191
83 	127.371	150.11 	131.165	5.05017
84 	126.539	151.577	130.975	5.11189
86 	126.35 	150.55 	130.6  	5.24316
88 	126.159	150.566	130.245	5.34236
90 	126.001	149.879	129.884	5.45603
91 	125.922	150.64 	129.702	5.48103
92 	125.506	150.739	129.542	5.55973
94 	125.442	149.949	129.198	5.65058
95 	125.156	150.055	129.053	5.75087
96 	124.865	150.466	128.871	5.7673 
97 	124.702	150.467	128.689	5.79086
99 	124.516	150.515	128.37 	5.97058
100	124.378	150.126	128.196	6.02453
101	124.002	150.538	128    	6.02629
104	123.654	150.402	127.494	6.20677
106	123.218	151.064	127.173	6.29813
109	122.982	152.025	126.717	6.44617
111	122.449	150.698	126.454	6.61125
115	122.28 	150.02 	125.913	6.76525
116	122.144	151.587	125.785	6.79543
117	121.847	150.235	125.663	6.82743
120	121.752	150.108	125.303	6.94146
121	121.54 	149.89 	125.188	6.95789
123	121.434	149.724	124.978	7.03001
