BRKGA: art_5_irregular_pack

Execução 1:
Parametros: P=5000, Pe=0.3, Pm=0.1, pe=0.7, Parada=100
Tempo de Inicio (hh:mm:ss.ms) 2026-04-28 11:49:35.708782
gen	min    	max    	avg    	std     
0  	114.804	120.196	117.587	0.780101
2  	114.546	120.097	116.897	0.782495
4  	114.162	119.708	116.645	0.857448
5  	113.753	119.549	116.544	0.882618
6  	113.548	119.748	116.474	0.910105
12 	113.486	120.206	116.141	1.00742 
16 	113.37 	119.815	116.002	1.06188 
18 	113.085	119.467	115.951	1.07955 
19 	112.95 	119.719	115.921	1.08594 
25 	112.917	119.568	115.767	1.13941 
37 	112.628	120.324	115.5  	1.20777 
39 	112.616	119.424	115.455	1.23143 
44 	112.525	119.895	115.321	1.24794 
45 	112.208	120.007	115.306	1.25376 
57 	112.176	119.856	114.986	1.31868 
58 	112.152	119.976	114.959	1.30904 
65 	112.128	120.029	114.741	1.34889 
66 	111.584	119.57 	114.706	1.35632 
80 	111.43 	120.014	114.033	1.48641 
81 	110.843	119.869	113.955	1.517   
87 	110.657	119.682	113.498	1.59709 
90 	110.634	119.753	113.214	1.66914 
92 	110.168	120.138	112.992	1.74264 
94 	109.841	119.718	112.731	1.77327 
95 	109.705	119.671	112.591	1.82921 
96 	109.693	119.709	112.441	1.87831 
97 	109.595	119.462	112.288	1.91398 
98 	109.293	120.398	112.13 	1.94839 
100	108.896	119.906	111.822	2.03569 
102	108.672	119.658	111.49 	2.15161 
104	108.546	120.089	111.15 	2.24422 
105	108.085	119.98 	110.99 	2.31014 
107	107.617	119.956	110.632	2.40161 
111	107.424	119.958	110.006	2.61091 
112	107.342	119.831	109.845	2.64112 
113	107.262	119.613	109.694	2.7087  
114	106.635	119.805	109.519	2.73231 
116	106.614	119.379	109.221	2.84121 
117	106.509	119.971	109.068	2.89403 
118	106.259	119.769	108.902	2.94053 
119	106.173	119.581	108.743	2.99634 
121	105.89 	119.669	108.449	3.08465 
122	105.849	119.703	108.306	3.13389 
123	105.496	120.139	108.168	3.18393 
125	105.273	119.894	107.912	3.26097 
127	105.007	119.366	107.662	3.3429  
128	104.726	119.72 	107.536	3.38825 
132	104.48 	119.708	107.075	3.53538 
133	104.462	120.114	106.96 	3.56631 
135	104.182	119.878	106.772	3.65719 
138	104.162	119.795	106.469	3.71464 
139	104.069	119.627	106.383	3.74296 
140	103.922	119.519	106.287	3.77876 
141	103.679	119.952	106.214	3.82575 
143	103.573	120.345	106.037	3.88622 
144	103.569	119.941	105.96 	3.91751 
Tempo de Termino (hh:mm:ss.ms) 2026-04-28 11:54:38.282173
Tempo Total (hh:mm:ss.ms) 0:05:02.573391
Individuo: ([5, 4, 6, 3, 28, 27, 26, 62, 76, 70, 39, 44, 57, 68, 69, 56, 92, 90, 58, 67, 74, 38, 41, 50, 86, 49, 23, 18, 35, 9, 12, 13, 11, 15, 8, 14, 21, 45, 37, 43, 22, 20, 19, 46, 47, 17, 51, 85, 84, 48, 53, 16, 52, 54, 55, 40, 42, 75, 94, 100, 88, 59, 66, 65, 96, 97, 102, 99, 98, 103, 108, 83, 87, 81, 80, 111, 105, 106, 107, 109, 82, 71, 78, 104, 110, 79, 77, 72, 73, 64, 101, 93, 95, 89, 91, 60, 61, 63, 36, 32, 33, 24, 25, 30, 31, 34, 29, 0, 10, 1, 2, 7], [0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1])
