BRKGA: art_12_regular_sep

Execução 1:
Parametros: P=5000, Pe=0.3, Pm=0.1, pe=0.7, Parada=100
Tempo de Inicio (hh:mm:ss.ms) 2026-04-28 11:13:27.756285
gen	min    	max    	avg    	std    
0  	145.521	154.201	150.178	1.21721
1  	145.103	153.829	149.414	1.15555
3  	144.865	154.016	148.833	1.28654
4  	144.853	154.099	148.638	1.31801
5  	144.281	153.392	148.485	1.38029
7  	143.998	153.603	148.257	1.47155
11 	143.75 	153.548	147.908	1.58925
16 	143.596	153.428	147.578	1.67448
18 	143.527	153.505	147.454	1.71028
21 	143.456	153.468	147.32 	1.74908
26 	142.693	153.794	147.095	1.82229
30 	142.583	153.054	146.919	1.85951
31 	142.393	153.355	146.85 	1.8662 
41 	142.208	154.436	146.321	1.96898
43 	141.705	153.422	146.241	2.01906
49 	141.535	153.427	145.788	2.0633 
50 	140.854	153.756	145.728	2.09206
57 	140.772	154.811	145.128	2.20643
58 	140.051	153.693	145.003	2.22211
64 	139.709	153.54 	144.283	2.36999
68 	139.423	153.458	143.649	2.51388
70 	138.91 	154.039	143.325	2.60363
74 	138.482	153.813	142.586	2.76442
75 	138.312	153.598	142.435	2.85774
77 	138.149	153.486	142.028	2.8963 
79 	137.765	153.116	141.7  	3.05079
80 	137.732	153.215	141.489	3.08832
81 	137.304	153.573	141.296	3.13099
83 	136.827	153.393	140.905	3.24597
84 	136.268	152.948	140.716	3.32331
85 	135.609	153.554	140.519	3.39605
88 	135.437	154.325	139.879	3.57062
91 	135.086	153.502	139.236	3.74027
93 	135.022	153.209	138.867	3.86005
94 	134.908	153.627	138.677	3.9283 
96 	133.931	153.534	138.256	4.05647
97 	133.902	153.942	138.065	4.1242 
100	133.809	153.835	137.492	4.3192 
101	133.72 	153.334	137.307	4.38515
102	133.236	154.231	137.149	4.41929
103	133.185	154.083	136.983	4.50032
105	132.838	153.463	136.627	4.56232
108	132.497	153.23 	136.149	4.72733
110	132.103	154.39 	135.825	4.83016
113	131.92 	153.081	135.351	4.95125
115	131.831	155.195	135.093	5.07707
116	131.559	153.999	134.96 	5.12548
117	131.549	153.724	134.829	5.16989
118	131.319	153.448	134.712	5.22943
119	131.241	153.003	134.581	5.21135
120	131.057	153.694	134.469	5.27774
122	130.87 	154.154	134.246	5.3587 
123	130.645	153.292	134.134	5.36705
126	130.488	153.527	133.832	5.49467
127	130.331	153.841	133.72 	5.49949
129	129.848	153.336	133.525	5.53714
135	129.768	153.043	132.984	5.75654
136	129.494	154.049	132.877	5.76887
137	129.443	153.307	132.798	5.81552
138	129.329	153.691	132.701	5.86151
141	129.255	154.408	132.43 	5.91725
142	129.032	154.402	132.365	5.99942
145	128.659	154.407	132.11 	6.03064
150	128.457	153.878	131.749	6.17918
153	128.3  	153.652	131.533	6.23321
154	128.101	153.669	131.468	6.2619 
155	127.99 	153.486	131.4  	6.30673
159	127.594	153.944	131.109	6.36154
165	127.472	153.145	130.697	6.50482
166	127.347	153.324	130.63 	6.5514 
Tempo de Termino (hh:mm:ss.ms) 2026-04-28 11:18:29.733858
Tempo Total (hh:mm:ss.ms) 0:05:01.977573
Individuo: ([2, 1, 8, 36, 29, 28, 32, 27, 52, 35, 37, 40, 39, 38, 54, 55, 77, 80, 79, 99, 98, 94, 67, 68, 69, 70, 71, 72, 73, 56, 34, 26, 51, 50, 49, 53, 48, 57, 58, 61, 33, 41, 13, 20, 18, 24, 21, 23, 25, 19, 22, 17, 44, 65, 74, 75, 76, 82, 84, 85, 86, 89, 64, 66, 43, 59, 87, 81, 78, 88, 97, 93, 92, 91, 96, 95, 90, 83, 63, 60, 62, 45, 46, 47, 42, 14, 15, 12, 16, 6, 7, 9, 11, 30, 31, 10, 0, 3, 5, 4], [1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1])
Fitness:  127.34670658260681
Gens:  [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166]
