BRKGA: art_4_hole_pack

Execução 1:
Parametros: P=5000, Pe=0.3, Pm=0.1, pe=0.7, Parada=100
Tempo de Inicio (hh:mm:ss.ms) 2026-04-28 11:44:51.430328
gen	min    	max    	avg    	std     
0  	102.497	107.937	105.219	0.786094
1  	102.247	107.368	104.755	0.746227
2  	102.036	107.64 	104.531	0.769567
3  	101.716	107.632	104.379	0.818765
4  	101.635	107.49 	104.261	0.853933
7  	101.56 	107.29 	104.022	0.944711
8  	101.411	107.96 	103.939	0.9497  
10 	101.263	107.564	103.836	0.990936
14 	101.117	107.431	103.638	1.03905 
18 	100.837	107.873	103.506	1.09932 
28 	100.808	107.422	103.224	1.18351 
30 	100.663	107.183	103.184	1.19746 
34 	99.7791	107.457	103.066	1.22467 
51 	99.7396	107.308	102.493	1.32563 
53 	99.6977	107.193	102.409	1.34459 
54 	99.2115	107.435	102.357	1.35957 
57 	99.1533	107.73 	102.204	1.38208 
58 	98.9571	107.178	102.136	1.38514 
63 	98.8332	107.615	101.759	1.47237 
67 	98.6191	107.838	101.364	1.52516 
68 	98.4508	107.089	101.264	1.54686 
70 	97.9867	107.844	101.028	1.61904 
74 	97.9661	107.456	100.447	1.7615  
75 	97.2856	107.178	100.298	1.78321 
77 	97.2332	107.687	100    	1.85955 
79 	97.0009	107.152	99.7041	1.96081 
81 	96.9382	108.085	99.4074	2.04758 
82 	96.9233	107.383	99.2461	2.09253 
83 	96.6698	107.345	99.0918	2.12376 
84 	96.6097	107.45 	98.9256	2.17971 
85 	96.37  	108.083	98.7914	2.25075 
86 	96.1321	107.324	98.6389	2.28672 
87 	95.7724	107.332	98.4852	2.33297 
89 	95.7549	107.588	98.1939	2.41882 
90 	95.256 	107.768	98.0539	2.47118 
94 	94.7765	107.532	97.5068	2.67638 
96 	94.55  	107.116	97.2438	2.71868 
98 	94.5334	107.816	96.9882	2.78338 
100	94.4266	107.331	96.7564	2.87102 
101	94.3496	107.643	96.6256	2.89413 
102	94.0217	107.83 	96.5124	2.93894 
103	94.0009	107.444	96.3989	2.9735  
105	93.9415	107.592	96.1831	3.05262 
107	93.7618	107.884	95.9716	3.1112  
108	93.5977	107.516	95.885 	3.16061 
109	93.3181	107.582	95.7708	3.15621 
111	93.142 	107.387	95.5892	3.2416  
112	93.0937	107.786	95.4919	3.27923 
113	92.9515	107.338	95.3989	3.32152 
116	92.8398	107.386	95.1147	3.38461 
117	92.3628	107.666	95.0259	3.40997 
122	92.1572	107.556	94.6057	3.56789 
125	92.1206	107.383	94.3552	3.64161 
126	92.0561	107.654	94.2756	3.66899 
127	91.8393	107.536	94.2001	3.70182 
130	91.7319	107.478	93.9678	3.77547 
131	91.5674	107.767	93.8943	3.81131 
132	91.5333	108.049	93.8143	3.80806 
133	91.3523	107.564	93.7446	3.83803 
136	91.309 	107.286	93.5295	3.91503 
139	91.1037	107.751	93.3125	3.9809  
140	91.0307	107.478	93.2615	4.02676 
141	90.9452	107.092	93.182 	4.02378 
143	90.898 	107.293	93.0572	4.0857  
144	90.7054	107.616	92.985 	4.09287 
147	90.6734	107.471	92.8096	4.14424 
148	90.5745	107.525	92.7558	4.18057 
149	90.2594	107.511	92.6987	4.21081 
156	90.2383	107.112	92.2747	4.30692 
157	90.0203	107.682	92.23  	4.34984 
159	89.8949	107.558	92.1176	4.3658  
161	89.8838	107.751	92.0118	4.41529 
162	89.8562	107.44 	91.9558	4.42728 
163	89.7554	107.464	91.9054	4.43599 
164	89.7337	107.881	91.8508	4.45553 
167	89.701 	107.449	91.7214	4.51658 
168	89.678 	107.576	91.6786	4.52675 
Tempo de Termino (hh:mm:ss.ms) 2026-04-28 11:49:54.271820
Tempo Total (hh:mm:ss.ms) 0:05:02.841492
Individuo: ([5, 6, 7, 13, 12, 30, 29, 28, 80, 79, 76, 37, 38, 8, 18, 23, 22, 21, 19, 44, 45, 67, 93, 90, 92, 88, 89, 91, 56, 57, 58, 59, 60, 61, 62, 25, 26, 27, 78, 77, 36, 31, 24, 34, 35, 39, 43, 74, 73, 99, 98, 75, 94, 96, 97, 95, 69, 70, 71, 63, 64, 65, 66, 33, 68, 72, 32, 82, 81, 51, 47, 52, 85, 49, 86, 53, 17, 16, 54, 87, 55, 48, 84, 50, 41, 42, 40, 83, 46, 20, 14, 15, 9, 10, 11, 0, 1, 2, 3, 4], [0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0])
Fitness:  89.67804442873381
Gens:  [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168]
Inds:  [102.49664300724152, 102.24650351982503, 102.03610678386245, 101.71617898266571, 101.6347076390678, 101.6347076390678, 101.6347076390678, 101.55969399951769, 101.4107187278273, 101.4107187278273, 101.26274789939886, 101.26274789939886, 101.26274789939886, 101.26274789939886, 101.11703642581342, 101.11703642581342, 101.11703642581342, 101.11703642581342, 100.83698398289775, 100.83698398289775, 100.83698398289775, 100.83698398289775, 100.83698398289775, 100.83698398289775, 100.83698398289775, 100.83698398289775, 100.83698398289775, 100.83698398289775, 100.80835756154704, 100.80835756154704, 100.66284982264351, 100.66284982264351, 100.66284982264351, 100.66284982264351, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.77913689577389, 99.73958216384999, 99.73958216384999, 99.69769707272269, 99.2114921643152, 99.2114921643152, 99.2114921643152, 99.15328732859393, 98.95707858181406, 98.95707858181406, 98.95707858181406, 98.95707858181406, 98.95707858181406, 98.83324730089886, 98.83324730089886, 98.83324730089886, 98.83324730089886, 98.6190947740743, 98.45078349868032, 98.45078349868032, 97.98670347908195, 97.98670347908195, 97.98670347908195, 97.98670347908195, 97.96605235783095, 97.2855669044647, 97.2855669044647, 97.23322524986757, 97.23322524986757, 97.00088153295376, 97.00088153295376, 96.93821160990416, 96.92325369230261, 96.66984117696686, 96.60967926133537, 96.37004856713476, 96.13213139972686, 95.77241286386378, 95.77241286386378, 95.75485385230546, 95.2559906469464, 95.2559906469464, 95.2559906469464, 95.2559906469464, 94.77649641832298, 94.77649641832298, 94.55001737845592, 94.55001737845592, 94.53336969219889, 94.53336969219889, 94.42657837441688, 94.34956253746942, 94.02168581507982, 94.00088314129205, 94.00088314129205, 93.94152827044103, 93.94152827044103, 93.76175147082884, 93.59765004990078, 93.31810288114215, 93.31810288114215, 93.14202841921167, 93.09365768048352, 92.95149898424583, 92.95149898424583, 92.95149898424583, 92.8398343649557, 92.36275036745843, 92.36275036745843, 92.36275036745843, 92.36275036745843, 92.36275036745843, 92.15715355993751, 92.15715355993751, 92.15715355993751, 92.12056767976378, 92.05606546394111, 91.83928654233631, 91.83928654233631, 91.83928654233631, 91.73190458377552, 91.56742628846203, 91.53333479139071, 91.35228109571649, 91.35228109571649, 91.35228109571649, 91.30903417061545, 91.30903417061545, 91.30903417061545, 91.10372175849871, 91.03074807453946, 90.94520612141478, 90.94520612141478, 90.89803215950097, 90.70539932064447, 90.70539932064447, 90.70539932064447, 90.67338293916276, 90.5745262678083, 90.2594076723439, 90.2594076723439, 90.2594076723439, 90.2594076723439, 90.2594076723439, 90.2594076723439, 90.2594076723439, 90.23825959547067, 90.02031927203558, 90.02031927203558, 89.89493957087127, 89.89493957087127, 89.88382415006431, 89.85619202766229, 89.75537136272798, 89.73373932190778, 89.73373932190778, 89.73373932190778, 89.70100237270287, 89.67804442873381]

